OrganizationIdentifier.x,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime.TimeZoneCode,MonitoringLocationIdentifier,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure
USGS-TX,Water,Surface Water,12/11/2018,CST,USGS-08475000,Dissolved,NA,No Unit,25.8767479,-97.454426
USGS-TX,Water,Surface Water,1/28/2016,CST,USGS-285816096320201,Dissolved,NA,No Unit,28.9755389,-96.5316397
USGS-TX,Water,Surface Water,6/14/2016,CDT,USGS-285816096320201,Dissolved,NA,No Unit,28.9755389,-96.5316397
USGS-TX,Water,Surface Water,2/8/2017,CST,USGS-285816096320201,Dissolved,NA,No Unit,28.9755389,-96.5316397
USGS-TX,Water,Surface Water,6/7/2017,CDT,USGS-285816096320201,Dissolved,NA,No Unit,28.9755389,-96.5316397
USGS-TX,Water,Surface Water,1/30/2018,CST,USGS-285816096320201,Dissolved,NA,No Unit,28.9755389,-96.5316397
USGS-TX,Water,Surface Water,7/13/2018,CDT,USGS-285816096320201,Dissolved,NA,No Unit,28.9755389,-96.5316397
USGS-TX,Water,Surface Water,1/28/2016,CST,USGS-285940096312101,Dissolved,NA,No Unit,28.999149,-96.5216393
USGS-TX,Water,Surface Water,6/14/2016,CDT,USGS-285940096312101,Dissolved,NA,No Unit,28.999149,-96.5216393
USGS-TX,Water,Surface Water,2/8/2017,CST,USGS-285940096312101,Dissolved,NA,No Unit,28.999149,-96.5216393
USGS-TX,Water,Surface Water,6/7/2017,CDT,USGS-285940096312101,Dissolved,NA,No Unit,28.999149,-96.5216393
USGS-TX,Water,Surface Water,1/30/2018,CST,USGS-285940096312101,Dissolved,NA,No Unit,28.999149,-96.5216393
USGS-TX,Water,Surface Water,7/13/2018,CDT,USGS-285940096312101,Dissolved,NA,No Unit,28.999149,-96.5216393
USGS-TX,Water,Surface Water,1/28/2016,CST,USGS-290042096331401,Dissolved,NA,No Unit,28.9994268,-96.5449733
USGS-TX,Water,Surface Water,6/14/2016,CDT,USGS-290042096331401,Dissolved,NA,No Unit,28.9994268,-96.5449733
USGS-TX,Water,Surface Water,2/8/2017,CST,USGS-290042096331401,Dissolved,NA,No Unit,28.9994268,-96.5449733
USGS-TX,Water,Surface Water,6/7/2017,CDT,USGS-290042096331401,Dissolved,NA,No Unit,28.9994268,-96.5449733
USGS-TX,Water,Surface Water,1/30/2018,CST,USGS-290042096331401,Dissolved,NA,No Unit,28.9994268,-96.5449733
USGS-TX,Water,Surface Water,7/13/2018,CDT,USGS-290042096331401,Dissolved,NA,No Unit,28.9994268,-96.5449733
USGS-TX,Water,Groundwater,3/8/2017,CST,USGS-291202099491001,Dissolved,NA,No Unit,29.2007951,-99.81978
USGS-TX,Water,Groundwater,3/27/2017,CDT,USGS-291219099095601,Dissolved,NA,No Unit,29.205516,-99.1658699
USGS-TX,Water,Groundwater,5/17/2018,CDT,USGS-291231098565901,Dissolved,NA,No Unit,29.2086111,-98.9497222
USGS-TX,Water,Groundwater,3/8/2017,CST,USGS-291232099470301,Dissolved,NA,No Unit,29.2088889,-99.7841667
USGS-TX,Water,Groundwater,2/28/2017,CST,USGS-291358098531901,Dissolved,NA,No Unit,29.2327778,-98.8886111
USGS-TX,Water,Groundwater,4/5/2017,CDT,USGS-291645098464301,Dissolved,NA,No Unit,29.2794038,-98.7789132
USGS-TX,Water,Groundwater,4/30/2018,CDT,USGS-291709099530401,Dissolved,NA,No Unit,29.2859314,-99.8846434
USGS-TX,Water,Groundwater,3/1/2017,CST,USGS-291828098485301,Dissolved,NA,No Unit,29.3077778,-98.8147222
USGS-TX,Water,Groundwater,5/17/2017,CDT,USGS-291837100251801,Dissolved,NA,No Unit,29.3102778,-100.4216667
USGS-TX,Water,Groundwater,3/9/2017,CST,USGS-291839099382801,Dissolved,NA,No Unit,29.3108333,-99.6411111
USGS-TX,Water,Groundwater,3/6/2017,CST,USGS-291937099280501,Dissolved,NA,No Unit,29.3269444,-99.4680556
USGS-TX,Water,Groundwater,3/7/2017,CST,USGS-291943099163301,Dissolved,NA,No Unit,29.332179,-99.2783738
USGS-TX,Water,Groundwater,3/1/2017,CST,USGS-292119098524901,Dissolved,NA,No Unit,29.3552778,-98.8802778
USGS-TX,Water,Groundwater,3/28/2017,CDT,USGS-292215098580201,Dissolved,NA,No Unit,29.3708333,-98.9672222
USGS-TX,Water,Groundwater,5/15/2017,CDT,USGS-292225100530601,Dissolved,NA,No Unit,29.3727778,-100.885
USGS-TX,Water,Groundwater,1/12/2017,CST,USGS-292331098294501,Dissolved,NA,No Unit,29.3919444,-98.4958333
USGS-TX,Water,Groundwater,4/3/2017,CDT,USGS-292331098294501,Dissolved,NA,No Unit,29.3919444,-98.4958333
USGS-TX,Water,Groundwater,6/12/2018,CDT,USGS-292331098294501,Dissolved,NA,No Unit,29.3919444,-98.4958333
USGS-TX,Water,Groundwater,4/23/2018,CDT,USGS-292346099594701,Dissolved,NA,No Unit,29.3961111,-99.9963889
USGS-TX,Water,Groundwater,5/2/2018,CDT,USGS-292352099354501,Dissolved,NA,No Unit,29.3977778,-99.5958333
USGS-TX,Water,Groundwater,3/2/2017,CST,USGS-292424098421501,Dissolved,NA,No Unit,29.4069002,-98.7044669
USGS-TX,Water,Groundwater,4/26/2018,CDT,USGS-292544099451001,Dissolved,NA,No Unit,29.4288889,-99.7527778
USGS-TX,Water,Groundwater,3/27/2017,CDT,USGS-292604098563201,Dissolved,NA,No Unit,29.4344444,-98.9422222
USGS-TX,Water,Groundwater,1/22/2016,CST,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Groundwater,3/15/2016,CDT,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Groundwater,5/11/2016,CDT,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Groundwater,5/24/2016,CDT,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Groundwater,6/23/2016,CDT,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Groundwater,7/8/2016,CDT,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Groundwater,9/1/2016,CDT,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Groundwater,10/28/2016,CDT,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Groundwater,12/16/2016,CST,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Groundwater,3/23/2017,CDT,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Surface Water,7/20/2017,CDT,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Groundwater,12/8/2017,CST,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Groundwater,5/6/2018,CDT,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Groundwater,5/6/2018,CDT,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Groundwater,7/23/2018,CDT,USGS-292618099165901,Dissolved,NA,No Unit,29.4385652,-99.2833738
USGS-TX,Water,Groundwater,4/11/2018,CDT,USGS-292754099014701,Dissolved,NA,No Unit,29.4649722,-99.0295833
USGS-TX,Water,Groundwater,4/11/2018,CDT,USGS-292754099014701,Dissolved,NA,No Unit,29.4649722,-99.0295833
USGS-TX,Water,Groundwater,5/16/2018,CDT,USGS-292804099151301,Dissolved,NA,No Unit,29.4677778,-99.2536111
USGS-TX,Water,Groundwater,1/19/2016,CST,USGS-292943098354404,Dissolved,NA,No Unit,29.4952778,-98.5955556
USGS-TX,Water,Groundwater,3/17/2016,CDT,USGS-292943098354404,Dissolved,NA,No Unit,29.4952778,-98.5955556
USGS-TX,Water,Groundwater,5/9/2016,CDT,USGS-292943098354404,Dissolved,NA,No Unit,29.4952778,-98.5955556
USGS-TX,Water,Groundwater,5/25/2016,CDT,USGS-292943098354404,Dissolved,NA,No Unit,29.4952778,-98.5955556
USGS-TX,Water,Groundwater,6/16/2016,CDT,USGS-292943098354404,Dissolved,NA,No Unit,29.4952778,-98.5955556
USGS-TX,Water,Groundwater,7/7/2016,CDT,USGS-292943098354404,Dissolved,NA,No Unit,29.4952778,-98.5955556
USGS-TX,Water,Groundwater,8/30/2016,CDT,USGS-292943098354404,Dissolved,NA,No Unit,29.4952778,-98.5955556
USGS-TX,Water,Groundwater,10/26/2016,CDT,USGS-292943098354404,Dissolved,NA,No Unit,29.4952778,-98.5955556
USGS-TX,Water,Groundwater,12/14/2016,CST,USGS-292943098354404,Dissolved,NA,No Unit,29.4952778,-98.5955556
USGS-TX,Water,Groundwater,3/21/2017,CDT,USGS-292943098354404,Dissolved,NA,No Unit,29.4952778,-98.5955556
USGS-TX,Water,Groundwater,7/18/2017,CDT,USGS-292943098354404,Dissolved,NA,No Unit,29.4952778,-98.5955556
USGS-TX,Water,Groundwater,12/7/2017,CST,USGS-292943098354404,Dissolved,NA,No Unit,29.4952778,-98.5955556
USGS-TX,Water,Groundwater,7/24/2018,CDT,USGS-292943098354404,Dissolved,NA,No Unit,29.4952778,-98.5955556
USGS-TX,Water,Wet Fall Material,3/9/2016,CST,USGS-293044098325100,Dissolved,NA,No Unit,29.5121833,-98.5473833
USGS-TX,Water,Groundwater,4/12/2018,CDT,USGS-293044099021101,Dissolved,NA,No Unit,29.5122222,-99.0363889
USGS-TX,Water,Groundwater,4/12/2018,CDT,USGS-293044099021101,Dissolved,NA,No Unit,29.5122222,-99.0363889
USGS-TX,Water,Groundwater,1/11/2017,CST,USGS-293116098334101,Dissolved,3.62,ng/l,29.5211111,-98.5613889
USGS-TX,Water,Groundwater,4/4/2017,CDT,USGS-293116098334101,Dissolved,1.96,ng/l,29.5211111,-98.5613889
USGS-TX,Water,Groundwater,6/13/2018,CDT,USGS-293116098334101,Dissolved,NA,No Unit,29.5211111,-98.5613889
USGS-TX,Water,Groundwater,2/27/2017,CST,USGS-293127098473201,Dissolved,NA,No Unit,29.5241389,-98.7921389
USGS-TX,Water,Groundwater,3/29/2017,CDT,USGS-293127098573701,Dissolved,NA,No Unit,29.5243969,-98.960586
USGS-TX,Water,Groundwater,4/9/2018,CDT,USGS-293130098573801,Dissolved,NA,No Unit,29.525,-98.9597222
USGS-TX,Water,Groundwater,4/9/2018,CDT,USGS-293130098573801,Dissolved,NA,No Unit,29.525,-98.9597222
USGS-TX,Water,Groundwater,4/4/2018,CDT,USGS-293145098224201,Dissolved,NA,No Unit,29.5292417,-98.3784278
USGS-TX,Water,Groundwater,1/20/2016,CST,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,3/14/2016,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,4/20/2016,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,4/29/2016,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,5/12/2016,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,6/22/2016,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,7/5/2016,CDT,USGS-293252098380801,Dissolved,0.005,ug/l,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,8/29/2016,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,10/24/2016,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,12/12/2016,CST,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,3/20/2017,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,7/17/2017,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,11/2/2017,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,11/2/2017,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,12/5/2017,CST,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,12/5/2017,CST,USGS-293252098380801,Dissolved,1.24,ng/l,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,3/1/2018,CST,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,3/1/2018,CST,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,5/2/2018,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,9/10/2018,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,9/25/2018,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,10/25/2018,CDT,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,12/11/2018,CST,USGS-293252098380801,Dissolved,NA,No Unit,29.5477778,-98.6355556
USGS-TX,Water,Groundwater,10/17/2017,CDT,USGS-293340098344701,Dissolved,NA,No Unit,29.5609722,-98.5797778
USGS-TX,Water,Groundwater,10/17/2017,CDT,USGS-293340098344701,Dissolved,NA,No Unit,29.5609722,-98.5797778
USGS-TX,Water,Groundwater,10/30/2017,CDT,USGS-293359098405401,Dissolved,NA,No Unit,29.5663889,-98.6816667
USGS-TX,Water,Groundwater,10/30/2017,CDT,USGS-293359098405401,Dissolved,NA,No Unit,29.5663889,-98.6816667
USGS-TX,Water,Groundwater,11/1/2017,CDT,USGS-293404098382001,Dissolved,NA,No Unit,29.5677778,-98.6388889
USGS-TX,Water,Groundwater,11/1/2017,CDT,USGS-293404098382001,Dissolved,NA,No Unit,29.5677778,-98.6388889
USGS-TX,Water,Groundwater,9/13/2017,CDT,USGS-293405098394201,Dissolved,NA,No Unit,29.5680556,-98.6616667
USGS-TX,Water,Groundwater,9/13/2017,CDT,USGS-293405098394201,Dissolved,NA,No Unit,29.5680556,-98.6616667
USGS-TX,Water,Groundwater,10/31/2017,CDT,USGS-293405098394201,Dissolved,NA,No Unit,29.5680556,-98.6616667
USGS-TX,Water,Groundwater,10/31/2017,CDT,USGS-293405098394201,Dissolved,NA,No Unit,29.5680556,-98.6616667
USGS-TX,Water,Groundwater,2/26/2018,CST,USGS-293405098394201,Dissolved,NA,No Unit,29.5680556,-98.6616667
USGS-TX,Water,Groundwater,2/26/2018,CST,USGS-293405098394201,Dissolved,NA,No Unit,29.5680556,-98.6616667
USGS-TX,Water,Groundwater,9/11/2018,CDT,USGS-293405098394201,Dissolved,NA,No Unit,29.5680556,-98.6616667
USGS-TX,Water,Groundwater,10/22/2018,CDT,USGS-293405098394201,Dissolved,NA,No Unit,29.5680556,-98.6616667
USGS-TX,Water,Groundwater,12/12/2018,CST,USGS-293405098394201,Dissolved,NA,No Unit,29.5680556,-98.6616667
USGS-TX,Water,Groundwater,10/18/2017,CDT,USGS-293408098331301,Dissolved,NA,No Unit,29.5688889,-98.5536111
USGS-TX,Water,Groundwater,10/18/2017,CDT,USGS-293408098331301,Dissolved,NA,No Unit,29.5688889,-98.5536111
USGS-TX,Water,Groundwater,3/21/2018,CDT,USGS-293432098292301,Dissolved,NA,No Unit,29.5757833,-98.4900178
USGS-TX,Water,Groundwater,3/21/2018,CDT,USGS-293432098292301,Dissolved,4.21,ng/l,29.5757833,-98.4900178
USGS-TX,Water,Groundwater,11/8/2017,CST,USGS-293436098343001,Dissolved,NA,No Unit,29.5766667,-98.575
USGS-TX,Water,Groundwater,11/8/2017,CST,USGS-293436098343001,Dissolved,5.22,ng/l,29.5766667,-98.575
USGS-TX,Water,Groundwater,11/14/2017,CST,USGS-293439098324101,Dissolved,NA,No Unit,29.5775,-98.5447222
USGS-TX,Water,Groundwater,11/14/2017,CST,USGS-293439098324101,Dissolved,3.51,ng/l,29.5775,-98.5447222
USGS-TX,Water,Groundwater,3/20/2018,CDT,USGS-293451098313201,Dissolved,NA,No Unit,29.5810609,-98.525852
USGS-TX,Water,Groundwater,3/20/2018,CDT,USGS-293451098313201,Dissolved,NA,No Unit,29.5810609,-98.525852
USGS-TX,Water,Groundwater,12/11/2017,CST,USGS-293504098270901,Dissolved,NA,No Unit,29.5844444,-98.4525
USGS-TX,Water,Groundwater,12/11/2017,CST,USGS-293504098270901,Dissolved,NA,No Unit,29.5844444,-98.4525
USGS-TX,Water,Groundwater,3/28/2017,CDT,USGS-293512098291701,Dissolved,2.15,ng/l,29.5866667,-98.4880556
USGS-TX,Water,Groundwater,1/10/2017,CST,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,9/18/2017,CDT,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,9/18/2017,CDT,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,12/19/2017,CST,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,12/19/2017,CST,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,2/26/2018,CST,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,2/26/2018,CST,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,3/28/2018,CDT,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,3/28/2018,CDT,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,4/25/2018,CDT,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,6/11/2018,CDT,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,6/11/2018,CDT,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,8/20/2018,CDT,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,9/4/2018,CDT,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,9/7/2018,CDT,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,10/25/2018,CDT,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,12/11/2018,CST,USGS-293516098325501,Dissolved,NA,No Unit,29.5877778,-98.5486111
USGS-TX,Water,Groundwater,11/6/2017,CST,USGS-293516098362801,Dissolved,NA,No Unit,29.5877778,-98.6077778
USGS-TX,Water,Groundwater,11/6/2017,CST,USGS-293516098362801,Dissolved,NA,No Unit,29.5877778,-98.6077778
USGS-TX,Water,Groundwater,3/20/2018,CDT,USGS-293518098332601,Dissolved,NA,No Unit,29.5885606,-98.5575196
USGS-TX,Water,Groundwater,3/20/2018,CDT,USGS-293518098332601,Dissolved,1.98,ng/l,29.5885606,-98.5575196
USGS-TX,Water,Groundwater,12/21/2017,CST,USGS-293528098274301,Dissolved,NA,No Unit,29.5911111,-98.4619444
USGS-TX,Water,Groundwater,12/21/2017,CST,USGS-293528098274301,Dissolved,3.09,ng/l,29.5911111,-98.4619444
USGS-TX,Water,Groundwater,5/18/2017,CDT,USGS-293529099441801,Dissolved,NA,No Unit,29.5916667,-99.7383333
USGS-TX,Water,Groundwater,11/13/2017,CST,USGS-293530098343401,Dissolved,NA,No Unit,29.5916667,-98.5761111
USGS-TX,Water,Groundwater,11/13/2017,CST,USGS-293530098343401,Dissolved,NA,No Unit,29.5916667,-98.5761111
USGS-TX,Water,Groundwater,12/13/2017,CST,USGS-293534098282801,Dissolved,NA,No Unit,29.5927778,-98.4744444
USGS-TX,Water,Groundwater,12/13/2017,CST,USGS-293534098282801,Dissolved,5.45,ng/l,29.5927778,-98.4744444
USGS-TX,Water,Groundwater,12/14/2017,CST,USGS-293535098304101,Dissolved,NA,No Unit,29.5930556,-98.5113889
USGS-TX,Water,Groundwater,12/14/2017,CST,USGS-293535098304101,Dissolved,NA,No Unit,29.5930556,-98.5113889
USGS-TX,Water,Groundwater,3/19/2018,CDT,USGS-293551098244801,Dissolved,NA,No Unit,29.5975,-98.4133333
USGS-TX,Water,Groundwater,3/19/2018,CDT,USGS-293551098244801,Dissolved,NA,No Unit,29.5975,-98.4133333
USGS-TX,Water,Groundwater,11/15/2017,CST,USGS-293559098284801,Dissolved,NA,No Unit,29.5997222,-98.48
USGS-TX,Water,Groundwater,11/15/2017,CST,USGS-293559098284801,Dissolved,1.44,ng/l,29.5997222,-98.48
USGS-TX,Water,Groundwater,12/4/2018,CST,USGS-293559098284801,Dissolved,NA,No Unit,29.5997222,-98.48
USGS-TX,Water,Groundwater,12/20/2017,CST,USGS-293615098262301,Dissolved,NA,No Unit,29.6041667,-98.4397222
USGS-TX,Water,Groundwater,12/20/2017,CST,USGS-293615098262301,Dissolved,NA,No Unit,29.6041667,-98.4397222
USGS-TX,Water,Surface Water,8/7/2017,CDT,USGS-293633098302100,Dissolved,NA,No Unit,29.6091667,-98.5058333
USGS-TX,Water,Groundwater,11/16/2017,CST,USGS-293635098302301,Dissolved,NA,No Unit,29.6097222,-98.5063889
USGS-TX,Water,Groundwater,11/16/2017,CST,USGS-293635098302301,Dissolved,NA,No Unit,29.6097222,-98.5063889
USGS-TX,Water,Groundwater,12/19/2017,CST,USGS-293643098264001,Dissolved,NA,No Unit,29.6119444,-98.4444444
USGS-TX,Water,Groundwater,12/19/2017,CST,USGS-293643098264001,Dissolved,NA,No Unit,29.6119444,-98.4444444
USGS-TX,Water,Groundwater,3/13/2018,CDT,USGS-293745098162001,Dissolved,NA,No Unit,29.6291667,-98.2722222
USGS-TX,Water,Groundwater,9/20/2017,CDT,USGS-293746098265401,Dissolved,1.54,ng/l,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,9/20/2017,CDT,USGS-293746098265401,Dissolved,NA,No Unit,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,12/12/2017,CST,USGS-293746098265401,Dissolved,NA,No Unit,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,12/12/2017,CST,USGS-293746098265401,Dissolved,NA,No Unit,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,2/28/2018,CST,USGS-293746098265401,Dissolved,NA,No Unit,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,2/28/2018,CST,USGS-293746098265401,Dissolved,NA,No Unit,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,3/30/2018,CDT,USGS-293746098265401,Dissolved,NA,No Unit,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,3/30/2018,CDT,USGS-293746098265401,Dissolved,NA,No Unit,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,4/26/2018,CDT,USGS-293746098265401,Dissolved,NA,No Unit,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,6/27/2018,CDT,USGS-293746098265401,Dissolved,NA,No Unit,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,8/17/2018,CDT,USGS-293746098265401,Dissolved,NA,No Unit,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,9/7/2018,CDT,USGS-293746098265401,Dissolved,NA,No Unit,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,9/27/2018,CDT,USGS-293746098265401,Dissolved,NA,No Unit,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,10/23/2018,CDT,USGS-293746098265401,Dissolved,NA,No Unit,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,12/3/2018,CST,USGS-293746098265401,Dissolved,1.24,ng/l,29.6294444,-98.4483333
USGS-TX,Water,Groundwater,4/20/2017,CDT,USGS-294019098114701,Dissolved,NA,No Unit,29.6721699,-98.1966769
USGS-TX,Water,Groundwater,5/16/2017,CDT,USGS-294150101114901,Dissolved,NA,No Unit,29.6975,-101.1969444
USGS-TX,Water,Surface Water,1/22/2016,CST,USGS-294300098080001,Dissolved,NA,No Unit,29.7127778,-98.1375
USGS-TX,Water,Surface Water,3/18/2016,CDT,USGS-294300098080001,Dissolved,NA,No Unit,29.7127778,-98.1375
USGS-TX,Water,Surface Water,5/13/2016,CDT,USGS-294300098080001,Dissolved,NA,No Unit,29.7127778,-98.1375
USGS-TX,Water,Surface Water,5/25/2016,CDT,USGS-294300098080001,Dissolved,NA,No Unit,29.7127778,-98.1375
USGS-TX,Water,Surface Water,6/16/2016,CDT,USGS-294300098080001,Dissolved,0.005,ug/l,29.7127778,-98.1375
USGS-TX,Water,Surface Water,7/7/2016,CDT,USGS-294300098080001,Dissolved,0.006,ug/l,29.7127778,-98.1375
USGS-TX,Water,Surface Water,8/30/2016,CDT,USGS-294300098080001,Dissolved,0.005,ug/l,29.7127778,-98.1375
USGS-TX,Water,Surface Water,10/27/2016,CDT,USGS-294300098080001,Dissolved,0.003,ug/l,29.7127778,-98.1375
USGS-TX,Water,Surface Water,12/15/2016,CST,USGS-294300098080001,Dissolved,NA,No Unit,29.7127778,-98.1375
USGS-TX,Water,Surface Water,3/21/2017,CDT,USGS-294300098080001,Dissolved,NA,No Unit,29.7127778,-98.1375
USGS-TX,Water,Surface Water,7/18/2017,CDT,USGS-294300098080001,Dissolved,0.003,ug/l,29.7127778,-98.1375
USGS-TX,Water,Surface Water,12/7/2017,CST,USGS-294300098080001,Dissolved,NA,No Unit,29.7127778,-98.1375
USGS-TX,Water,Surface Water,7/24/2018,CDT,USGS-294300098080001,Dissolved,NA,No Unit,29.7127778,-98.1375
USGS-TX,Water,Groundwater,11/16/2016,CST,USGS-294350098373901,Dissolved,NA,No Unit,29.7305556,-98.6275
USGS-TX,Water,Groundwater,11/14/2016,CST,USGS-294815099343801,Dissolved,NA,No Unit,29.8111861,-99.5743889
USGS-TX,Water,Groundwater,5/3/2017,CDT,USGS-295327097560401,Dissolved,NA,No Unit,29.8910524,-97.9347274
USGS-TX,Water,Groundwater,3/8/2018,CST,USGS-295406097551201,Dissolved,NA,No Unit,29.9016667,-97.92
USGS-TX,Water,Groundwater,11/15/2016,CST,USGS-295912098053501,Dissolved,NA,No Unit,29.9866667,-98.0930556
USGS-TX,Water,Groundwater,6/6/2017,CDT,USGS-300055100124201,Dissolved,NA,No Unit,30.0155556,-100.2119444
